User_ID,Age,Weight_KG,Height_CM,BMI,Fitness_Goal,Diet_Preference,Experience_Level
417,45,82,172,27.7,Weight Maintenance,Non-Vegetarian,Intermediate
418,43,117,183,34.9,Muscle Gain,Non-Vegetarian,Advanced
419,28,74,155,30.8,Fat Loss,Non-Vegetarian,Intermediate
420,55,55,158,22.0,Weight Maintenance,Vegetarian,Advanced
421,23,97,180,29.9,Muscle Gain,Non-Vegetarian,Intermediate
422,29,55,199,13.9,Fat Loss,Vegetarian,Beginner
423,25,98,167,35.1,Muscle Gain,Non-Vegetarian,Advanced
424,31,53,197,13.7,Muscle Gain,Vegetarian,Beginner
425,26,97,200,24.2,Weight Maintenance,Vegetarian,Beginner
426,28,114,163,42.9,Weight Maintenance,Vegetarian,Advanced
427,46,94,200,23.5,Fat Loss,Vegetarian,Intermediate
428,26,121,193,32.5,Weight Maintenance,Vegetarian,Advanced
429,47,61,194,16.2,Muscle Gain,Vegetarian,Advanced
430,33,130,193,34.9,Muscle Gain,Vegetarian,Intermediate
431,48,97,178,30.6,Fat Loss,Non-Vegetarian,Intermediate
432,36,60,200,15.0,Fat Loss,Non-Vegetarian,Advanced
433,62,130,176,42.0,Muscle Gain,Vegetarian,Advanced
434,26,105,177,33.5,Fat Loss,Non-Vegetarian,Intermediate
435,44,89,164,33.1,Weight Maintenance,Vegetarian,Intermediate
436,58,80,151,35.1,Weight Maintenance,Vegetarian,Beginner
437,42,57,155,23.7,Weight Maintenance,Vegetarian,Beginner
438,25,61,196,15.9,Fat Loss,Vegetarian,Beginner
439,20,126,164,46.8,Fat Loss,Non-Vegetarian,Advanced
440,37,65,197,16.7,Muscle Gain,Vegetarian,Advanced
441,48,89,155,37.0,Weight Maintenance,Non-Vegetarian,Advanced
442,23,108,185,31.6,Fat Loss,Vegetarian,Beginner
443,65,91,186,26.3,Muscle Gain,Vegetarian,Intermediate
444,33,106,173,35.4,Weight Maintenance,Vegetarian,Beginner
445,25,52,190,14.4,Weight Maintenance,Vegetarian,Intermediate
446,61,128,197,33.0,Fat Loss,Non-Vegetarian,Intermediate
447,39,110,193,29.5,Muscle Gain,Non-Vegetarian,Advanced
448,23,107,173,35.8,Fat Loss,Vegetarian,Advanced
449,27,58,162,22.1,Muscle Gain,Non-Vegetarian,Advanced
450,50,64,166,23.2,Weight Maintenance,Vegetarian,Beginner
451,57,129,193,34.6,Muscle Gain,Non-Vegetarian,Beginner
452,42,106,153,45.3,Muscle Gain,Vegetarian,Beginner
453,51,114,179,35.6,Muscle Gain,Vegetarian,Advanced
454,46,83,163,31.2,Muscle Gain,Non-Vegetarian,Intermediate
455,61,69,154,29.1,Weight Maintenance,Vegetarian,Advanced
456,22,98,186,28.3,Fat Loss,Non-Vegetarian,Beginner
457,40,55,155,22.9,Muscle Gain,Vegetarian,Beginner
458,37,55,166,20.0,Weight Maintenance,Vegetarian,Intermediate
459,44,76,159,30.1,Weight Maintenance,Vegetarian,Intermediate
460,54,115,153,49.1,Muscle Gain,Vegetarian,Intermediate
461,51,82,194,21.8,Muscle Gain,Vegetarian,Beginner
462,31,52,177,16.6,Fat Loss,Vegetarian,Advanced
463,45,78,183,23.3,Muscle Gain,Vegetarian,Beginner
464,33,82,156,33.7,Fat Loss,Vegetarian,Advanced
465,47,125,164,46.5,Muscle Gain,Non-Vegetarian,Intermediate
466,46,111,167,39.8,Fat Loss,Vegetarian,Intermediate
467,27,129,200,32.2,Muscle Gain,Vegetarian,Beginner
468,43,53,183,15.8,Fat Loss,Non-Vegetarian,Intermediate
469,46,58,151,25.4,Muscle Gain,Vegetarian,Advanced
470,51,112,157,45.4,Muscle Gain,Non-Vegetarian,Beginner
471,48,100,166,36.3,Muscle Gain,Vegetarian,Beginner
472,41,106,200,26.5,Weight Maintenance,Vegetarian,Intermediate
473,22,88,188,24.9,Fat Loss,Vegetarian,Advanced
474,32,110,184,32.5,Fat Loss,Vegetarian,Advanced
475,43,51,185,14.9,Fat Loss,Non-Vegetarian,Intermediate
476,58,88,184,26.0,Muscle Gain,Non-Vegetarian,Advanced
477,36,118,190,32.7,Muscle Gain,Vegetarian,Intermediate
478,63,124,155,51.6,Weight Maintenance,Non-Vegetarian,Intermediate
479,46,127,195,33.4,Fat Loss,Non-Vegetarian,Advanced
480,21,100,195,26.3,Fat Loss,Non-Vegetarian,Beginner
481,47,77,191,21.1,Fat Loss,Vegetarian,Advanced
482,45,124,190,34.3,Weight Maintenance,Vegetarian,Advanced
483,53,113,178,35.7,Fat Loss,Vegetarian,Beginner
484,39,108,165,39.7,Muscle Gain,Non-Vegetarian,Advanced
485,64,95,171,32.5,Muscle Gain,Vegetarian,Intermediate
486,32,94,190,26.0,Weight Maintenance,Vegetarian,Beginner
487,23,67,166,24.3,Weight Maintenance,Vegetarian,Intermediate
488,49,87,161,33.6,Weight Maintenance,Vegetarian,Intermediate
489,39,89,192,24.1,Weight Maintenance,Non-Vegetarian,Advanced
490,47,63,155,26.2,Fat Loss,Vegetarian,Intermediate
491,18,98,178,30.9,Weight Maintenance,Non-Vegetarian,Beginner
492,39,130,151,57.0,Fat Loss,Non-Vegetarian,Advanced
493,45,65,157,26.4,Muscle Gain,Vegetarian,Intermediate
494,21,116,150,51.6,Weight Maintenance,Vegetarian,Advanced
495,38,122,189,34.2,Muscle Gain,Vegetarian,Beginner
496,37,76,168,26.9,Weight Maintenance,Vegetarian,Advanced
497,36,66,154,27.8,Fat Loss,Vegetarian,Intermediate
498,33,62,162,23.6,Muscle Gain,Vegetarian,Intermediate
499,33,88,154,37.1,Weight Maintenance,Non-Vegetarian,Advanced
500,31,97,175,31.7,Fat Loss,Vegetarian,Intermediate
501,60,95,183,28.4,Weight Maintenance,Non-Vegetarian,Intermediate
502,59,65,188,18.4,Fat Loss,Non-Vegetarian,Advanced
503,56,53,176,17.1,Weight Maintenance,Vegetarian,Intermediate
504,29,69,199,17.4,Fat Loss,Vegetarian,Advanced
505,24,92,173,30.7,Fat Loss,Vegetarian,Beginner
506,18,71,189,19.9,Weight Maintenance,Vegetarian,Advanced
507,34,105,185,30.7,Weight Maintenance,Vegetarian,Intermediate
508,23,129,188,36.5,Muscle Gain,Non-Vegetarian,Intermediate
509,49,114,150,50.7,Weight Maintenance,Non-Vegetarian,Advanced
510,28,92,183,27.5,Muscle Gain,Vegetarian,Beginner
511,32,74,178,23.4,Muscle Gain,Vegetarian,Beginner
512,58,51,187,14.6,Muscle Gain,Non-Vegetarian,Beginner
513,27,52,155,21.6,Muscle Gain,Non-Vegetarian,Intermediate
514,32,92,196,23.9,Weight Maintenance,Vegetarian,Intermediate
515,31,113,200,28.2,Muscle Gain,Non-Vegetarian,Advanced
516,34,68,187,19.4,Fat Loss,Vegetarian,Beginner
517,22,74,199,18.7,Fat Loss,Vegetarian,Intermediate
518,41,100,169,35.0,Muscle Gain,Vegetarian,Beginner
519,43,61,183,18.2,Muscle Gain,Non-Vegetarian,Intermediate
520,59,73,193,19.6,Muscle Gain,Non-Vegetarian,Beginner
521,29,68,152,29.4,Fat Loss,Non-Vegetarian,Beginner
522,22,52,198,13.3,Fat Loss,Vegetarian,Beginner
523,27,64,153,27.3,Muscle Gain,Vegetarian,Beginner
524,22,81,180,25.0,Fat Loss,Vegetarian,Intermediate
525,47,104,177,33.2,Fat Loss,Vegetarian,Beginner
526,50,123,154,51.9,Weight Maintenance,Vegetarian,Beginner
527,54,78,170,27.0,Weight Maintenance,Vegetarian,Intermediate
528,52,79,180,24.4,Fat Loss,Vegetarian,Intermediate
529,36,106,170,36.7,Muscle Gain,Vegetarian,Beginner
530,65,107,173,35.8,Fat Loss,Non-Vegetarian,Advanced
531,59,80,171,27.4,Muscle Gain,Vegetarian,Intermediate
532,59,50,156,20.5,Fat Loss,Vegetarian,Intermediate
533,55,77,200,19.2,Fat Loss,Vegetarian,Advanced
534,35,82,200,20.5,Muscle Gain,Vegetarian,Advanced
535,23,127,152,55.0,Weight Maintenance,Vegetarian,Beginner
536,54,124,172,41.9,Fat Loss,Vegetarian,Beginner
537,56,81,196,21.1,Weight Maintenance,Vegetarian,Advanced
538,41,86,150,38.2,Fat Loss,Vegetarian,Advanced
539,65,119,178,37.6,Fat Loss,Vegetarian,Beginner
540,48,88,155,36.6,Fat Loss,Vegetarian,Intermediate
541,41,75,170,26.0,Weight Maintenance,Vegetarian,Intermediate
542,36,81,174,26.8,Muscle Gain,Non-Vegetarian,Intermediate
543,34,64,155,26.6,Weight Maintenance,Non-Vegetarian,Intermediate
544,48,66,189,18.5,Muscle Gain,Vegetarian,Advanced
545,18,90,153,38.4,Weight Maintenance,Vegetarian,Intermediate
546,28,78,163,29.4,Fat Loss,Vegetarian,Advanced
547,32,99,173,33.1,Weight Maintenance,Vegetarian,Intermediate
548,48,83,200,20.8,Fat Loss,Vegetarian,Advanced
549,65,78,174,25.8,Muscle Gain,Vegetarian,Beginner
550,56,113,199,28.5,Muscle Gain,Vegetarian,Beginner
551,23,112,176,36.2,Fat Loss,Vegetarian,Advanced
552,56,124,200,31.0,Weight Maintenance,Vegetarian,Beginner
553,62,116,162,44.2,Fat Loss,Vegetarian,Intermediate
554,29,67,169,23.5,Weight Maintenance,Non-Vegetarian,Beginner
555,25,109,150,48.4,Fat Loss,Non-Vegetarian,Beginner
556,41,97,156,39.9,Muscle Gain,Vegetarian,Advanced
557,25,84,162,32.0,Weight Maintenance,Vegetarian,Beginner
558,34,56,181,17.1,Muscle Gain,Non-Vegetarian,Intermediate
559,31,99,165,36.4,Fat Loss,Non-Vegetarian,Advanced
560,52,73,185,21.3,Fat Loss,Non-Vegetarian,Intermediate
561,31,80,181,24.4,Muscle Gain,Vegetarian,Beginner
562,59,95,197,24.5,Muscle Gain,Vegetarian,Advanced
563,47,107,167,38.4,Muscle Gain,Vegetarian,Advanced
564,33,96,166,34.8,Fat Loss,Non-Vegetarian,Beginner
565,45,122,150,54.2,Fat Loss,Non-Vegetarian,Advanced
566,61,129,153,55.1,Weight Maintenance,Non-Vegetarian,Beginner
567,43,71,154,29.9,Weight Maintenance,Vegetarian,Beginner
568,51,103,154,43.4,Weight Maintenance,Vegetarian,Beginner
569,58,96,157,38.9,Muscle Gain,Vegetarian,Beginner
570,29,108,155,45.0,Muscle Gain,Vegetarian,Beginner
571,64,97,195,25.5,Fat Loss,Vegetarian,Intermediate
572,64,111,158,44.5,Weight Maintenance,Vegetarian,Intermediate
573,18,124,177,39.6,Fat Loss,Vegetarian,Beginner
574,49,94,194,25.0,Weight Maintenance,Vegetarian,Beginner
575,27,126,199,31.8,Weight Maintenance,Vegetarian,Advanced
576,52,57,173,19.0,Weight Maintenance,Vegetarian,Intermediate
577,35,63,164,23.4,Muscle Gain,Non-Vegetarian,Intermediate
578,29,107,155,44.5,Muscle Gain,Vegetarian,Intermediate
579,41,114,169,39.9,Weight Maintenance,Non-Vegetarian,Advanced
580,28,119,186,34.4,Weight Maintenance,Non-Vegetarian,Intermediate
581,27,58,150,25.8,Muscle Gain,Vegetarian,Beginner
582,30,76,153,32.5,Weight Maintenance,Vegetarian,Advanced
583,34,64,177,20.4,Weight Maintenance,Vegetarian,Intermediate
584,59,126,187,36.0,Weight Maintenance,Vegetarian,Intermediate
585,29,55,152,23.8,Muscle Gain,Non-Vegetarian,Beginner
586,41,111,183,33.1,Fat Loss,Vegetarian,Beginner
587,60,85,181,25.9,Fat Loss,Vegetarian,Beginner
588,41,60,185,17.5,Muscle Gain,Vegetarian,Beginner
589,57,77,192,20.9,Weight Maintenance,Vegetarian,Intermediate
590,62,70,168,24.8,Fat Loss,Vegetarian,Advanced
591,42,72,187,20.6,Fat Loss,Vegetarian,Advanced
592,58,100,196,26.0,Muscle Gain,Vegetarian,Advanced
593,28,63,157,25.6,Fat Loss,Vegetarian,Beginner
594,43,80,183,23.9,Muscle Gain,Vegetarian,Beginner
595,58,118,169,41.3,Muscle Gain,Non-Vegetarian,Advanced
596,51,70,163,26.3,Weight Maintenance,Vegetarian,Intermediate
597,58,76,168,26.9,Fat Loss,Vegetarian,Beginner
598,19,114,188,32.3,Weight Maintenance,Non-Vegetarian,Advanced
599,46,110,152,47.6,Muscle Gain,Vegetarian,Beginner
600,47,79,150,35.1,Muscle Gain,Vegetarian,Beginner
601,57,105,161,40.5,Muscle Gain,Non-Vegetarian,Advanced
602,34,115,154,48.5,Weight Maintenance,Non-Vegetarian,Intermediate
603,22,128,177,40.9,Weight Maintenance,Vegetarian,Intermediate
604,28,83,171,28.4,Weight Maintenance,Non-Vegetarian,Beginner
605,49,56,186,16.2,Muscle Gain,Vegetarian,Beginner
606,46,105,194,27.9,Muscle Gain,Vegetarian,Advanced
607,61,128,151,56.1,Muscle Gain,Vegetarian,Beginner
608,51,121,166,43.9,Weight Maintenance,Vegetarian,Advanced
609,19,51,180,15.7,Weight Maintenance,Vegetarian,Intermediate
610,50,127,179,39.6,Weight Maintenance,Vegetarian,Intermediate
611,58,67,166,24.3,Muscle Gain,Non-Vegetarian,Advanced
612,32,78,162,29.7,Fat Loss,Non-Vegetarian,Beginner
613,30,109,163,41.0,Weight Maintenance,Vegetarian,Advanced
614,35,51,189,14.3,Fat Loss,Non-Vegetarian,Intermediate
615,43,72,153,30.8,Fat Loss,Non-Vegetarian,Advanced
616,22,71,162,27.1,Weight Maintenance,Non-Vegetarian,Advanced
617,20,79,163,29.7,Muscle Gain,Non-Vegetarian,Advanced
618,35,83,156,34.1,Fat Loss,Vegetarian,Advanced
619,42,86,188,24.3,Muscle Gain,Non-Vegetarian,Intermediate
620,65,71,165,26.1,Weight Maintenance,Non-Vegetarian,Advanced
621,23,127,189,35.6,Weight Maintenance,Non-Vegetarian,Advanced
622,51,88,163,33.1,Muscle Gain,Vegetarian,Advanced
623,26,120,198,30.6,Muscle Gain,Vegetarian,Advanced
624,51,59,190,16.3,Fat Loss,Non-Vegetarian,Beginner
625,59,100,169,35.0,Muscle Gain,Vegetarian,Advanced
626,38,106,174,35.0,Fat Loss,Vegetarian,Intermediate
627,57,95,165,34.9,Fat Loss,Vegetarian,Intermediate
628,30,121,171,41.4,Fat Loss,Vegetarian,Advanced
629,55,92,181,28.1,Muscle Gain,Non-Vegetarian,Advanced
630,60,128,156,52.6,Fat Loss,Non-Vegetarian,Intermediate
631,20,101,186,29.2,Fat Loss,Non-Vegetarian,Advanced
632,57,69,161,26.6,Fat Loss,Vegetarian,Beginner
633,63,88,164,32.7,Muscle Gain,Non-Vegetarian,Intermediate
634,27,100,188,28.3,Muscle Gain,Non-Vegetarian,Intermediate
635,19,69,187,19.7,Muscle Gain,Vegetarian,Advanced
636,56,87,170,30.1,Muscle Gain,Vegetarian,Advanced
637,21,114,168,40.4,Fat Loss,Non-Vegetarian,Advanced
638,55,107,189,30.0,Muscle Gain,Non-Vegetarian,Intermediate
639,18,84,159,33.2,Muscle Gain,Non-Vegetarian,Advanced
640,36,96,151,42.1,Fat Loss,Vegetarian,Beginner
641,58,91,192,24.7,Muscle Gain,Vegetarian,Intermediate
642,55,108,181,33.0,Weight Maintenance,Non-Vegetarian,Intermediate
643,47,72,179,22.5,Muscle Gain,Vegetarian,Beginner
644,51,58,152,25.1,Muscle Gain,Vegetarian,Intermediate
645,32,130,165,47.8,Fat Loss,Non-Vegetarian,Beginner
646,19,53,199,13.4,Fat Loss,Non-Vegetarian,Advanced
647,41,117,176,37.8,Fat Loss,Non-Vegetarian,Advanced
648,38,125,152,54.1,Muscle Gain,Vegetarian,Advanced
649,57,58,151,25.4,Muscle Gain,Vegetarian,Beginner
650,41,58,196,15.1,Fat Loss,Vegetarian,Beginner
651,30,88,157,35.7,Weight Maintenance,Vegetarian,Advanced
652,36,67,156,27.5,Weight Maintenance,Vegetarian,Beginner
653,51,122,194,32.4,Muscle Gain,Vegetarian,Intermediate
654,60,102,189,28.6,Fat Loss,Non-Vegetarian,Beginner
655,22,73,190,20.2,Muscle Gain,Vegetarian,Beginner
656,53,119,188,33.7,Muscle Gain,Vegetarian,Advanced
657,41,117,160,45.7,Weight Maintenance,Vegetarian,Beginner
658,35,120,190,33.2,Weight Maintenance,Non-Vegetarian,Intermediate
659,47,59,177,18.8,Weight Maintenance,Vegetarian,Beginner
660,59,116,153,49.6,Weight Maintenance,Non-Vegetarian,Advanced
661,57,70,200,17.5,Muscle Gain,Vegetarian,Beginner
662,46,62,155,25.8,Fat Loss,Vegetarian,Advanced
663,46,126,191,34.5,Muscle Gain,Vegetarian,Advanced
664,21,90,176,29.1,Fat Loss,Non-Vegetarian,Beginner
665,56,74,164,27.5,Muscle Gain,Non-Vegetarian,Beginner
666,58,106,189,29.7,Muscle Gain,Vegetarian,Advanced
667,21,114,170,39.4,Fat Loss,Vegetarian,Intermediate
668,51,88,168,31.2,Muscle Gain,Non-Vegetarian,Advanced
669,21,52,174,17.2,Fat Loss,Vegetarian,Advanced
670,23,57,193,15.3,Weight Maintenance,Vegetarian,Beginner
671,42,127,164,47.2,Muscle Gain,Vegetarian,Intermediate
672,47,111,165,40.8,Fat Loss,Vegetarian,Beginner
673,39,83,160,32.4,Muscle Gain,Non-Vegetarian,Advanced
674,19,60,168,21.3,Weight Maintenance,Non-Vegetarian,Intermediate
675,56,100,197,25.8,Weight Maintenance,Vegetarian,Beginner
676,18,60,180,18.5,Weight Maintenance,Vegetarian,Beginner
677,47,61,164,22.7,Fat Loss,Vegetarian,Advanced
678,57,72,176,23.2,Fat Loss,Non-Vegetarian,Advanced
679,44,127,193,34.1,Fat Loss,Non-Vegetarian,Beginner
680,63,66,176,21.3,Muscle Gain,Vegetarian,Beginner
681,56,101,198,25.8,Weight Maintenance,Non-Vegetarian,Beginner
682,39,76,189,21.3,Muscle Gain,Vegetarian,Advanced
683,34,108,193,29.0,Weight Maintenance,Non-Vegetarian,Advanced
684,64,113,167,40.5,Muscle Gain,Non-Vegetarian,Intermediate
685,29,61,199,15.4,Fat Loss,Vegetarian,Advanced
686,54,83,155,34.5,Muscle Gain,Vegetarian,Beginner
687,49,89,176,28.7,Muscle Gain,Vegetarian,Advanced
688,53,69,151,30.3,Fat Loss,Vegetarian,Beginner
689,42,86,170,29.8,Muscle Gain,Non-Vegetarian,Advanced
690,20,60,160,23.4,Weight Maintenance,Vegetarian,Intermediate
691,26,79,169,27.7,Fat Loss,Non-Vegetarian,Beginner
692,44,112,169,39.2,Weight Maintenance,Non-Vegetarian,Intermediate
693,60,105,182,31.7,Fat Loss,Vegetarian,Advanced
694,41,71,173,23.7,Fat Loss,Non-Vegetarian,Beginner
695,60,78,155,32.5,Fat Loss,Non-Vegetarian,Intermediate
696,27,52,191,14.3,Fat Loss,Vegetarian,Beginner
697,33,55,155,22.9,Muscle Gain,Vegetarian,Intermediate
698,35,87,181,26.6,Weight Maintenance,Vegetarian,Beginner
699,44,60,151,26.3,Fat Loss,Vegetarian,Advanced
700,63,114,187,32.6,Weight Maintenance,Vegetarian,Beginner
701,50,93,197,24.0,Weight Maintenance,Vegetarian,Intermediate
702,52,64,160,25.0,Muscle Gain,Vegetarian,Advanced
703,42,128,180,39.5,Muscle Gain,Vegetarian,Beginner
704,42,99,184,29.2,Weight Maintenance,Vegetarian,Beginner
705,59,75,182,22.6,Weight Maintenance,Non-Vegetarian,Intermediate
706,53,80,182,24.2,Weight Maintenance,Vegetarian,Advanced
707,43,119,194,31.6,Weight Maintenance,Vegetarian,Beginner
708,19,78,169,27.3,Muscle Gain,Vegetarian,Advanced
709,31,87,178,27.5,Weight Maintenance,Vegetarian,Advanced
710,46,52,198,13.3,Fat Loss,Vegetarian,Beginner
711,44,69,179,21.5,Weight Maintenance,Non-Vegetarian,Advanced
712,63,62,200,15.5,Fat Loss,Vegetarian,Intermediate
713,59,127,186,36.7,Fat Loss,Vegetarian,Beginner
714,33,125,165,45.9,Fat Loss,Non-Vegetarian,Intermediate
715,21,98,158,39.3,Weight Maintenance,Vegetarian,Advanced
716,42,79,196,20.6,Muscle Gain,Vegetarian,Advanced
717,64,57,196,14.8,Weight Maintenance,Non-Vegetarian,Intermediate
718,37,60,167,21.5,Weight Maintenance,Non-Vegetarian,Beginner
719,38,51,177,16.3,Muscle Gain,Vegetarian,Intermediate
720,51,106,154,44.7,Fat Loss,Non-Vegetarian,Intermediate
721,25,66,191,18.1,Weight Maintenance,Non-Vegetarian,Beginner
722,31,79,165,29.0,Muscle Gain,Vegetarian,Advanced
723,22,57,186,16.5,Muscle Gain,Vegetarian,Beginner
724,26,53,191,14.5,Weight Maintenance,Vegetarian,Beginner
725,25,126,171,43.1,Fat Loss,Vegetarian,Intermediate
726,48,122,155,50.8,Muscle Gain,Vegetarian,Intermediate
727,26,53,170,18.3,Weight Maintenance,Vegetarian,Beginner
728,38,121,170,41.9,Weight Maintenance,Vegetarian,Intermediate
729,32,120,197,30.9,Fat Loss,Non-Vegetarian,Beginner
730,43,71,177,22.7,Fat Loss,Non-Vegetarian,Intermediate
731,24,61,167,21.9,Fat Loss,Vegetarian,Beginner
732,30,83,179,25.9,Weight Maintenance,Non-Vegetarian,Advanced
733,50,57,177,18.2,Fat Loss,Non-Vegetarian,Intermediate
734,64,117,168,41.5,Muscle Gain,Vegetarian,Beginner
735,44,89,173,29.7,Weight Maintenance,Non-Vegetarian,Beginner
736,22,58,161,22.4,Fat Loss,Vegetarian,Intermediate
737,19,67,150,29.8,Fat Loss,Non-Vegetarian,Advanced
738,29,86,157,34.9,Muscle Gain,Vegetarian,Intermediate
739,58,103,188,29.1,Muscle Gain,Vegetarian,Beginner
740,26,69,166,25.0,Fat Loss,Vegetarian,Advanced
741,55,103,175,33.6,Weight Maintenance,Non-Vegetarian,Intermediate
742,29,106,191,29.1,Weight Maintenance,Vegetarian,Beginner
743,61,57,170,19.7,Weight Maintenance,Non-Vegetarian,Intermediate
744,59,59,182,17.8,Fat Loss,Vegetarian,Advanced
745,41,93,184,27.5,Fat Loss,Vegetarian,Intermediate
746,57,79,167,28.3,Weight Maintenance,Vegetarian,Beginner
747,49,71,155,29.6,Weight Maintenance,Vegetarian,Beginner
748,20,117,165,43.0,Muscle Gain,Non-Vegetarian,Beginner
749,35,50,181,15.3,Muscle Gain,Vegetarian,Beginner
750,48,92,174,30.4,Weight Maintenance,Non-Vegetarian,Advanced
751,19,60,171,20.5,Fat Loss,Vegetarian,Advanced
752,64,83,186,24.0,Weight Maintenance,Vegetarian,Beginner
753,61,108,173,36.1,Weight Maintenance,Vegetarian,Advanced
754,37,63,153,26.9,Muscle Gain,Vegetarian,Intermediate
755,18,53,181,16.2,Weight Maintenance,Non-Vegetarian,Beginner
756,26,70,166,25.4,Fat Loss,Vegetarian,Intermediate
757,20,64,167,22.9,Muscle Gain,Vegetarian,Beginner
758,64,75,159,29.7,Weight Maintenance,Non-Vegetarian,Advanced
759,24,123,151,53.9,Fat Loss,Vegetarian,Intermediate
760,48,126,157,51.1,Fat Loss,Non-Vegetarian,Intermediate
761,36,113,179,35.3,Weight Maintenance,Vegetarian,Beginner
762,33,94,152,40.7,Fat Loss,Vegetarian,Intermediate
763,34,51,200,12.8,Weight Maintenance,Non-Vegetarian,Advanced
764,57,62,195,16.3,Weight Maintenance,Non-Vegetarian,Beginner
765,59,71,186,20.5,Weight Maintenance,Vegetarian,Advanced
766,26,54,168,19.1,Weight Maintenance,Vegetarian,Advanced
767,36,89,158,35.7,Weight Maintenance,Vegetarian,Intermediate
768,53,85,175,27.8,Muscle Gain,Non-Vegetarian,Beginner
769,48,99,154,41.7,Muscle Gain,Vegetarian,Beginner
770,48,88,186,25.4,Muscle Gain,Non-Vegetarian,Beginner
771,42,78,168,27.6,Weight Maintenance,Non-Vegetarian,Intermediate
772,46,59,171,20.2,Weight Maintenance,Vegetarian,Intermediate
773,51,74,178,23.4,Muscle Gain,Vegetarian,Advanced
774,44,59,159,23.3,Muscle Gain,Vegetarian,Intermediate
775,41,124,153,53.0,Fat Loss,Non-Vegetarian,Beginner
776,55,89,188,25.2,Muscle Gain,Vegetarian,Intermediate
777,44,68,172,23.0,Weight Maintenance,Non-Vegetarian,Beginner
778,46,86,164,32.0,Muscle Gain,Vegetarian,Beginner
779,50,128,192,34.7,Weight Maintenance,Vegetarian,Intermediate
780,29,52,155,21.6,Weight Maintenance,Vegetarian,Intermediate
781,48,126,164,46.8,Muscle Gain,Vegetarian,Advanced
782,63,61,160,23.8,Fat Loss,Non-Vegetarian,Beginner
783,40,55,172,18.6,Fat Loss,Non-Vegetarian,Beginner
784,61,50,187,14.3,Fat Loss,Non-Vegetarian,Advanced
785,52,79,189,22.1,Muscle Gain,Non-Vegetarian,Advanced
786,25,79,196,20.6,Fat Loss,Non-Vegetarian,Beginner
787,47,53,194,14.1,Fat Loss,Vegetarian,Advanced
788,46,118,199,29.8,Fat Loss,Vegetarian,Beginner
789,57,78,199,19.7,Muscle Gain,Vegetarian,Beginner
790,32,59,174,19.5,Weight Maintenance,Vegetarian,Advanced
791,44,101,181,30.8,Muscle Gain,Vegetarian,Intermediate
792,50,106,188,30.0,Weight Maintenance,Non-Vegetarian,Beginner
793,28,120,176,38.7,Weight Maintenance,Vegetarian,Beginner
794,42,64,150,28.4,Fat Loss,Vegetarian,Intermediate
795,22,109,150,48.4,Muscle Gain,Vegetarian,Intermediate
796,33,114,177,36.4,Fat Loss,Vegetarian,Advanced
797,25,115,151,50.4,Muscle Gain,Non-Vegetarian,Beginner
798,37,74,191,20.3,Fat Loss,Non-Vegetarian,Advanced
799,38,90,165,33.1,Muscle Gain,Vegetarian,Intermediate
800,36,126,170,43.6,Fat Loss,Non-Vegetarian,Beginner
801,48,62,167,22.2,Weight Maintenance,Non-Vegetarian,Advanced
802,18,114,180,35.2,Muscle Gain,Non-Vegetarian,Beginner
803,53,109,184,32.2,Muscle Gain,Vegetarian,Beginner
804,35,98,156,40.3,Weight Maintenance,Vegetarian,Advanced
805,29,124,150,55.1,Fat Loss,Vegetarian,Advanced
806,22,115,178,36.3,Fat Loss,Non-Vegetarian,Advanced
807,35,110,197,28.3,Muscle Gain,Vegetarian,Intermediate
808,54,87,195,22.9,Muscle Gain,Vegetarian,Intermediate
809,19,82,182,24.8,Weight Maintenance,Vegetarian,Advanced
810,27,81,165,29.8,Weight Maintenance,Non-Vegetarian,Intermediate
811,38,81,199,20.5,Weight Maintenance,Vegetarian,Intermediate
812,42,130,193,34.9,Fat Loss,Vegetarian,Advanced
813,49,60,164,22.3,Muscle Gain,Vegetarian,Advanced
